transaction_id,timestamp,psp,transaction_type,payer_vpa,payee_vpa,payer_bank,payee_bank,merchant_id,merchant_name,merchant_category,mcc,amount,currency,status,response_code,failure_reason,rrn,bank_reference_id,payment_mode,device_type,state,settlement_status,risk_score,fraud_flag
TXN_20260713_431978,2026-07-13T10:53:34+05:30,Paytm,UPI_PAYMENT,user505787@paytm,quickfuelst342@stateban,Canara Bank,State Bank of India,MER_752806,QuickFuel Station,Fuel,5541,19.76,INR,SUCCESS,00,,368596073828,BRN5288451036,UPI,ANDROID,Maharashtra,PENDING,10,false
TXN_20260715_891656,2026-07-15T13:31:33+05:30,Paytm,UPI_PAYMENT,user224716@paytm,techsquaree37@kotakmah,Kotak Mahindra Bank,Kotak Mahindra Bank,MER_181198,TechSquare Electronics,Electronics,5732,371.92,INR,SUCCESS,00,,875817866637,BRN2469433704,UPI,ANDROID,Gujarat,SETTLED,4,false
TXN_20260714_464810,2026-07-14T21:51:10+05:30,Paytm,UPI_PAYMENT,user415061@paytm,urbaneats451@punjabna,Axis Bank,Punjab National Bank,MER_102125,Urban Eats,Restaurant,5812,59.68,INR,SUCCESS,00,,194444788267,BRN9476690087,UPI,ANDROID,Gujarat,SETTLED,7,false
TXN_20260716_702918,2026-07-16T19:57:26+05:30,Paytm,UPI_PAYMENT,user430335@paytm,urbaneats995@bankofba,UCO Bank,Bank of Baroda,MER_421444,Urban Eats,Restaurant,5812,211.08,INR,SUCCESS,00,,916442531715,BRN2632488211,UPI,ANDROID,Madhya Pradesh,SETTLED,25,false
TXN_20260726_274744,2026-07-26T05:03:01+05:30,Paytm,UPI_PAYMENT,user662092@paytm,cafebrew605@iciciban,State Bank of India,ICICI Bank,MER_148429,Cafe Brew,Cafe,5814,1054.99,INR,SUCCESS,00,,917671556705,BRN3693213063,UPI,ANDROID,Uttar Pradesh,SETTLED,28,false
TXN_20260722_236957,2026-07-22T01:53:54+05:30,Paytm,UPI_PAYMENT,user527387@paytm,cafebrew68@kotakmah,ICICI Bank,Kotak Mahindra Bank,MER_946356,Cafe Brew,Cafe,5814,251.95,INR,SUCCESS,00,,308337553136,BRN2425583753,UPI,ANDROID,Bihar,SETTLED,31,false
TXN_20260707_836181,2026-07-07T21:38:34+05:30,Paytm,UPI_PAYMENT,user270531@paytm,medicarepha794@iciciban,State Bank of India,ICICI Bank,MER_383444,MediCare Pharmacy,Pharmacy,5912,1285.67,INR,SUCCESS,00,,581076256103,BRN5490717261,UPI,ANDROID,Uttar Pradesh,SETTLED,7,false
TXN_20260701_318566,2026-07-01T11:19:14+05:30,Paytm,UPI_PAYMENT,user754870@paytm,fitzonegym327@iciciban,ICICI Bank,ICICI Bank,MER_685598,FitZone Gym,Fitness,7997,272.30,INR,SUCCESS,00,,641398361324,BRN6162859585,UPI,ANDROID,Uttar Pradesh,SETTLED,26,false
TXN_20260705_501964,2026-07-05T12:28:42+05:30,Paytm,UPI_PAYMENT,user455541@paytm,techsquaree743@iciciban,State Bank of India,ICICI Bank,MER_681721,TechSquare Electronics,Electronics,5732,206.17,INR,SUCCESS,00,,884640740893,BRN6096594510,UPI,ANDROID,Odisha,SETTLED,31,false
TXN_20260727_986883,2026-07-27T05:39:38+05:30,Paytm,UPI_PAYMENT,user131902@paytm,medicarepha813@bankofba,Canara Bank,Bank of Baroda,MER_134448,MediCare Pharmacy,Pharmacy,5912,301.23,INR,SUCCESS,00,,292979669662,BRN1844887889,UPI,ANDROID,Kerala,SETTLED,16,false
TXN_20260726_683031,2026-07-26T09:13:37+05:30,Paytm,UPI_PAYMENT,user387772@paytm,techsquaree991@stateban,Axis Bank,State Bank of India,MER_360233,TechSquare Electronics,Electronics,5732,949.51,INR,SUCCESS,00,,742724468627,BRN3709577576,UPI,IOS,Uttar Pradesh,SETTLED,21,false
TXN_20260722_239733,2026-07-22T11:11:18+05:30,Paytm,UPI_PAYMENT,user796059@paytm,fitzonegym928@stateban,State Bank of India,State Bank of India,MER_370673,FitZone Gym,Fitness,7997,368.77,INR,SUCCESS,00,,545992044605,BRN3329664591,UPI,IOS,Maharashtra,SETTLED,19,false
TXN_20260717_225353,2026-07-17T13:04:47+05:30,Paytm,UPI_PAYMENT,user33549@paytm,homebasket543@kotakmah,State Bank of India,Kotak Mahindra Bank,MER_262204,HomeBasket,Home & Living,5712,133.17,INR,SUCCESS,00,,397166272594,BRN1869126253,UPI,ANDROID,Chhattisgarh,SETTLED,19,false
TXN_20260713_174766,2026-07-13T02:23:47+05:30,Paytm,UPI_PAYMENT,user451665@paytm,cafebrew401@yesbank,ICICI Bank,YES BANK,MER_289352,Cafe Brew,Cafe,5814,500.89,INR,SUCCESS,00,,648886907524,BRN8756697469,UPI,ANDROID,Andhra Pradesh,SETTLED,31,false
TXN_20260721_535719,2026-07-21T11:14:43+05:30,Paytm,UPI_PAYMENT,user816096@paytm,mobilerecha19@iciciban,State Bank of India,ICICI Bank,MER_273820,Mobile Recharge Hub,Telecom,4814,42.75,INR,SUCCESS,00,,125808423680,BRN8472202167,UPI,ANDROID,Kerala,SETTLED,54,false
TXN_20260719_501175,2026-07-19T09:43:38+05:30,Paytm,UPI_PAYMENT,user591405@paytm,quickfuelst725@axisbank,ICICI Bank,Axis Bank,MER_959735,QuickFuel Station,Fuel,5541,1193.62,INR,SUCCESS,00,,219499565813,BRN2953135484,UPI,ANDROID,Kerala,SETTLED,31,false
TXN_20260717_201267,2026-07-17T00:36:57+05:30,Paytm,UPI_PAYMENT,user840414@paytm,utilitypays935@axisbank,YES BANK,Axis Bank,MER_488872,UtilityPay Services,Utilities,4900,78.04,INR,PENDING,P01,,290454377667,BRN9034373883,UPI,ANDROID,Gujarat,PENDING,18,false
TXN_20260711_636544,2026-07-11T14:47:40+05:30,Paytm,UPI_PAYMENT,user178182@paytm,techsquaree763@indianov,Punjab National Bank,Indian Overseas Bank,MER_579481,TechSquare Electronics,Electronics,5732,741.69,INR,SUCCESS,00,,886222227520,BRN1621801872,UPI,ANDROID,Delhi,SETTLED,42,false
TXN_20260727_836524,2026-07-27T03:01:19+05:30,Paytm,UPI_PAYMENT,user11280@paytm,medicarepha646@stateban,Kotak Mahindra Bank,State Bank of India,MER_845979,MediCare Pharmacy,Pharmacy,5912,1480.38,INR,SUCCESS,00,,783862130482,BRN6598030225,UPI,ANDROID,Gujarat,SETTLED,66,false
TXN_20260726_672438,2026-07-26T23:36:53+05:30,Paytm,UPI_PAYMENT,user317297@paytm,techsquaree145@yesbank,Axis Bank,YES BANK,MER_335899,TechSquare Electronics,Electronics,5732,307.34,INR,SUCCESS,00,,662862128394,BRN9640106593,UPI,ANDROID,Uttar Pradesh,SETTLED,41,false
TXN_20260725_983969,2026-07-25T12:25:52+05:30,Paytm,UPI_PAYMENT,user150737@paytm,cafebrew185@hdfcbank,Axis Bank,HDFC Bank,MER_461552,Cafe Brew,Cafe,5814,179.37,INR,SUCCESS,00,,143687861605,BRN4866386243,UPI,ANDROID,Uttar Pradesh,SETTLED,20,false
TXN_20260722_279678,2026-07-22T13:27:15+05:30,Paytm,UPI_PAYMENT,user403548@paytm,fitzonegym682@iciciban,IndusInd Bank,ICICI Bank,MER_815763,FitZone Gym,Fitness,7997,269.39,INR,SUCCESS,00,,330937820335,BRN2016327483,UPI,ANDROID,Madhya Pradesh,SETTLED,23,false
TXN_20260711_271377,2026-07-11T11:14:31+05:30,Paytm,UPI_PAYMENT,user271415@paytm,fitzonegym67@indianba,Indian Bank,Indian Bank,MER_535646,FitZone Gym,Fitness,7997,218.06,INR,SUCCESS,00,,895688269126,BRN8822675381,UPI,ANDROID,Punjab,SETTLED,30,false
TXN_20260711_256641,2026-07-11T02:14:59+05:30,Paytm,UPI_PAYMENT,user144388@paytm,homebasket175@unionban,ICICI Bank,Union Bank of India,MER_899944,HomeBasket,Home & Living,5712,500.90,INR,SUCCESS,00,,346961459960,BRN8012736998,UPI,ANDROID,Uttar Pradesh,SETTLED,32,false
TXN_20260711_299768,2026-07-11T18:57:35+05:30,Paytm,UPI_PAYMENT,user633199@paytm,techsquaree189@stateban,Federal Bank,State Bank of India,MER_478899,TechSquare Electronics,Electronics,5732,86.09,INR,SUCCESS,00,,943396034443,BRN5535655197,UPI,IOS,Bihar,SETTLED,34,false
